react_id;name;rule;subsystem;lb;ub;ocf
REV_EX_pheme(e);REV_Protoheme exchange;;;0.000000;-0.000000;0
REV_EX_pi(e);REV_Phosphate exchange;;;0.000000;1000.000000;0
REV_EX_pnto_R(e);REV_(R)-Pantothenate exchange;;;0.000000;-0.000000;0
REV_EX_ppa(e);REV_Propionate exchange;;;0.000000;-0.000000;0
REV_EX_ppal(e);REV_Propanal exchange;;;0.000000;-0.000000;0
REV_EX_pppn(e);REV_Phenylpropanoate exchange;;;0.000000;-0.000000;0
REV_EX_ppt(e);REV_Phosphonate exchange;;;0.000000;-0.000000;0
REV_EX_pro_L(e);REV_L-Proline exchange;;;0.000000;-0.000000;0
REV_EX_progly(e);REV_L-Prolinylglycine exchange;;;0.000000;-0.000000;0
REV_EX_psclys(e);REV_psicoselysine exchange;;;0.000000;-0.000000;0
REV_EX_pser_L(e);REV_O-Phospho-L-serine exchange;;;0.000000;-0.000000;0
REV_EX_ptrc(e);REV_Putrescine exchange;;;0.000000;-0.000000;0
REV_EX_pyr(e);REV_Pyruvate exchange;;;0.000000;-0.000000;0
REV_EX_r5p(e);REV_alpha-D-Ribose 5-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_rib_D(e);REV_D-Ribose exchange;;;0.000000;-0.000000;0
REV_EX_rmn(e);REV_L-Rhamnose exchange;;;0.000000;-0.000000;0
REV_EX_sbt_D(e);REV_D-Sorbitol exchange;;;0.000000;-0.000000;0
REV_EX_ser_D(e);REV_D-Serine exchange;;;0.000000;-0.000000;0
REV_EX_ser_L(e);REV_L-Serine exchange;;;0.000000;-0.000000;0
REV_EX_skm(e);REV_Shikimate exchange;;;0.000000;-0.000000;0
REV_EX_so2(e);REV_sulfur dioxide exchange;;;0.000000;-0.000000;0
REV_EX_so3(e);REV_Sulfite exchange;;;0.000000;-0.000000;0
REV_EX_so4(e);REV_Sulfate exchange;;;0.000000;1000.000000;0
REV_EX_spmd(e);REV_Spermidine exchange;;;0.000000;-0.000000;0
REV_EX_succ(e);REV_Succinate exchange;;;0.000000;-0.000000;0
REV_EX_sucr(e);REV_Sucrose exchange;;;0.000000;-0.000000;0
REV_EX_sulfac(e);REV_sulfoacetate exchange;;;0.000000;-0.000000;0
REV_EX_tartr_L(e);REV_L-tartrate exchange;;;0.000000;-0.000000;0
REV_EX_taur(e);REV_Taurine exchange;;;0.000000;-0.000000;0
REV_EX_tcynt(e);REV_Thiocyanate exchange;;;0.000000;-0.000000;0
REV_EX_thm(e);REV_Thiamin exchange;;;0.000000;-0.000000;0
REV_EX_thr_L(e);REV_L-Threonine exchange;;;0.000000;-0.000000;0
REV_EX_thrp(e);REV_L-Threonine O-3-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_thym(e);REV_Thymine exchange;;;0.000000;-0.000000;0
REV_EX_thymd(e);REV_Thymidine exchange;;;0.000000;-0.000000;0
REV_EX_tma(e);REV_Trimethylamine exchange;;;0.000000;-0.000000;0
REV_EX_tmao(e);REV_Trimethylamine N-oxide exchange;;;0.000000;-0.000000;0
REV_EX_tre(e);REV_Trehalose exchange;;;0.000000;-0.000000;0
REV_EX_trp_L(e);REV_L-Tryptophan exchange;;;0.000000;-0.000000;0
REV_EX_tsul(e);REV_Thiosulfate exchange;;;0.000000;-0.000000;0
REV_EX_ttdca(e);REV_tetradecanoate (n-C14:0) exchange;;;0.000000;-0.000000;0
REV_EX_ttdcea(e);REV_tetradecenoate (n-C14:1) exchange;;;0.000000;-0.000000;0
REV_EX_tungs(e);REV_tungstate exchange;;;0.000000;1000.000000;0
REV_EX_tym(e);REV_Tyramine exchange;;;0.000000;-0.000000;0
REV_EX_tyr_L(e);REV_L-Tyrosine exchange;;;0.000000;-0.000000;0
REV_EX_tyrp(e);REV_Phosphotyrosine exchange;;;0.000000;-0.000000;0
REV_EX_uacgam(e);REV_UDP-N-acetyl-D-glucosamine exchange;;;0.000000;-0.000000;0
REV_EX_udpacgal(e);REV_UDP-N-acetyl-D-galactosamine exchange;;;0.000000;-0.000000;0
REV_EX_udpg(e);REV_UDPglucose exchange;;;0.000000;-0.000000;0
REV_EX_udpgal(e);REV_UDPgalactose exchange;;;0.000000;-0.000000;0
REV_EX_udpglcur(e);REV_UDP-D-glucuronate exchange;;;0.000000;-0.000000;0
REV_EX_ump(e);REV_UMP exchange;;;0.000000;-0.000000;0
REV_EX_ura(e);REV_Uracil exchange;;;0.000000;-0.000000;0
REV_EX_urea(e);REV_Urea exchange;;;0.000000;-0.000000;0
REV_EX_uri(e);REV_Uridine exchange;;;0.000000;-0.000000;0
REV_EX_val_L(e);REV_L-Valine exchange;;;0.000000;-0.000000;0
REV_EX_xan(e);REV_Xanthine exchange;;;0.000000;-0.000000;0
REV_EX_xmp(e);REV_Xanthosine 5'-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_xtsn(e);REV_Xanthosine exchange;;;0.000000;-0.000000;0
REV_EX_xyl_D(e);REV_D-Xylose exchange;;;0.000000;-0.000000;0
REV_EX_xylu_L(e);REV_L-Xylulose exchange;;;0.000000;-0.000000;0
REV_EX_zn2(e);REV_Zinc exchange;;;0.000000;1000.000000;0
REV_F6PA;REV_fructose 6-phosphate aldolase;(b0825) or (b3946);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
REV_F6Ptex;REV_fructose 6-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FALDH2;REV_formaldehyde dehydrogenase;(b0356);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_FALDtex;REV_formaldehyde transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FALDtpp;REV_formaldehyde transport via diffusion (periplasm);(s0001);Transport, Inner Membrane;0.000000;1000.000000;0
REV_FALGTHLs;REV_formaldehyde glutathione ligase (spontaneous);(s0001);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_FBA;REV_fructose-bisphosphate aldolase;(b2097) or (b2925) or (b1773);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
REV_FCI;REV_L-fucose isomerase;(b2802);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_FCLPA;REV_L-fuculose 1-phosphate aldolase;(b2738) or (b2800);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_FE2tex;REV_iron (II) transport via diffusion (extracellular to periplasm);(b0929) or (b1377) or (b0241) or (b2215);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FE3tex;REV_iron (III) transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FORtex;REV_formate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FRULYSDG;REV_Fructoselysine phosphate deglycase;(b3371);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_FRULYSE;REV_fructoselysine 3-epimerase;(b4474);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_FRULYStex;REV_fructoselysine transporter via diffusion (extracellular);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FRUURt2rpp;REV_D-fructuronate transport via proton symport, reversible (periplasm);(b4321);Transport, Inner Membrane;0.000000;1000.000000;0
REV_FRUURtex;REV_D-fructuronate transport via diffusion (extracellular);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FRUtex;REV_D-fructose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FUCtex;REV_L-fucose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_FUCtpp;REV_L-fucose transport via proton symport (periplasm);(b2801);Transport, Inner Membrane;0.000000;1000.000000;0
REV_FUM;REV_fumarase;(b1612) or (b1611) or (b4122);Citric Acid Cycle;0.000000;1000.000000;0
REV_FUMtex;REV_Fumarate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G1Ptex;REV_D-glucose 1-phosphate transport via diffusion;(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G1SAT;REV_glutamate-1-semialdehyde aminotransferase;(b0154);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_G3PCtex;REV_glycero-3-phosphocholine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G3PD2;REV_glycerol-3-phosphate dehydrogenase (NADP);(b3608);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_G3PEtex;REV_glycero-3-phosphoethanolamine transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G3PGtex;REV_glycerophoglycerol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G3PItex;REV_glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G3PStex;REV_glycerophosphserine transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_G6PDH2r;REV_glucose 6-phosphate dehydrogenase;(b1852);Pentose Phosphate Pathway;0.000000;1000.000000;0
REV_G6Ptex;REV_glucose 6-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GAL1Ptex;REV_D-galactose 1-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALBDtex;REV_beta D-galactose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALCTNLtex;REV_L-galactonate transport via diffusion (extracellular to periplasm);(b0241) or (b2215) or (b0929) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALCTNtex;REV_D-galactonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALCTt2rpp;REV_D-galactarte transport via proton symport, reversible (periplasm);(b3127) or (b2789);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GALCTtex;REV_D-galactarte transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALKr;REV_galactokinase;(b0757) or (b2045);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_GALTtex;REV_Galactitol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALURt2rpp;REV_D-galacturonate transport via proton symport, reversible (periplasm);(b3093);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GALURtex;REV_D-galacturonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GALtex;REV_D-galactose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GAMAN6Ptex;REV_D-glucosamine 6-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GAMtex;REV_D-glucosamine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GAPD;REV_glyceraldehyde-3-phosphate dehydrogenase;(b1779);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
REV_GARFT;REV_phosphoribosylglycinamide formyltransferase;(b2500);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
REV_GBBTNtex;REV_gamma-butyrobetaine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GDPtex;REV_GDP transport via diffusion (extracellular to periplasm);(b0241) or (b1377) or (b0929) or (b2215);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GGGABADr;REV_gamma-glutamyl-gamma aminobutyric acid dehydrogenase;(b1300);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_GHMT2r;REV_glycine hydroxymethyltransferase, reversible;(b2551);Glycine and Serine Metabolism;0.000000;1000.000000;0
REV_GK1;REV_guanylate kinase (GMP:ATP);(b3648);Nucleotide Salvage Pathway;0.000000;1000.000000;0
REV_GLCATr;REV_D-glucose O-acetyltransferase;(b0459);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_GLCNt2rpp;REV_D-gluconate transport via proton symport, reversible (periplasm);(b4265) or (b4321) or (b3415) or (b4476);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLCNtex;REV_D-gluconate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLCRt2rpp;REV_D-glucarate transport via proton symport, reversible (periplasm);(b3127) or (b2789);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLCRtex;REV_D-glucarate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLCUR1Ptex;REV_D-glucuronate 1-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLCURt2rpp;REV_D-glucuronate transport via proton symport, reversible (periplasm);(b3909) or (b3093);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLCURtex;REV_D-glucuronat transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLCtex;REV_glucose transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLNtex;REV_L-glutamine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLTPD;REV_Galactitol-1-phosphate dehydrogenase;(b2091);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_GLUABUTt7pp;REV_ 4-aminobutyrate/glutamate antiport (periplasm);(b1492);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLUDy;REV_glutamate dehydrogenase (NADP);(b1761);Glutamate Metabolism;0.000000;1000.000000;0
REV_GLUR;REV_glutamate racemase;(b3967);Cell Envelope Biosynthesis;0.000000;1000.000000;0
REV_GLUt2rpp;REV_L-glutamate transport via proton symport, reversible (periplasm);(b4077);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLUtex;REV_L-glutamate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYALDtex;REV_Glyceraldehyde transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYALDtpp;REV_Glyceraldehyde facilitated diffusion (periplasm);(b3927);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLYAT;REV_glycine C-acetyltransferase;(b3617);Glycine and Serine Metabolism;0.000000;1000.000000;0
REV_GLYBtex;REV_Glycine betaine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYC2Ptex;REV_Glycerol-2-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYC3Ptex;REV_Glycerol-3-phosphate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYCAt2rpp;REV_D-glycerate transport via proton symport, reversible (periplasm);(b3127) or (b2789);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLYCAtex;REV_D-glycerate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYCLTt2rpp;REV_glycolate transport via proton symport, reversible (periplasm);(b3603) or (b2975);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLYCLTtex;REV_glycolate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYCtex;REV_glycerol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GLYCtpp;REV_glycerol transport via channel (periplasm);(b3927) or (s0001);Transport, Inner Membrane;0.000000;1000.000000;0
REV_GLYtex;REV_Glycine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GMPtex;REV_GMP transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GSNtex;REV_guanosine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GTHOXtex;REV_glutathione (ox) transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GTHOr;REV_glutathione oxidoreductase;(b3500);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_GTHRDtex;REV_glutathione transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GTPtex;REV_GTP transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_GUAtex;REV_Guanine transport via diffusion (extracellular to periplasm);(b0411);Transport, Outer Membrane;0.000000;1000.000000;0
REV_GUAtpp;REV_Guanine transport via diffusion (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
REV_GUI1;REV_glucuronate isomerase (D-glucuronate);(b3092);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_GUI2;REV_glucuronate isomerase (D-galacturonate);(b3092);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_H2O2tex;REV_hydrogen peroxide transport via diffusion (external);(b1377) or (b2215) or (b0929) or (b0241);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_H2Otex;REV_H2O transport via diffusion (extracellular to periplasm);(s0001) or (b1377) or (b0957) or (b2215) or (b1319) or (b0929) or (b0241) or (b3875);Transport, Outer Membrane;0.000000;1000.000000;0
REV_H2Otpp;REV_H2O transport via diffusion (periplasm);(s0001) or (b0875);Transport, Inner Membrane;0.000000;1000.000000;0
REV_H2Stex;REV_h2s transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_H2tex;REV_hydrogen transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_H2tpp;REV_hydrogen transport diffusion (periplasm);(s0001);Transport, Inner Membrane;0.000000;1000.000000;0
REV_HCINNMt2rpp;REV_ 3-hydroxycinnamic acid transport via proton symport, reversible (periplasm);(b0353);Transport, Inner Membrane;0.000000;1000.000000;0
REV_HCINNMtex;REV_ 3-hydroxycinnamic acid transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HCO3E;REV_HCO3 equilibration reaction;(b0126) or (b0339);Unassigned;0.000000;1000.000000;0
REV_HEXt2rpp;REV_hexanoate transport via proton symport, reversible (periplasm);(b2223);Transport, Inner Membrane;0.000000;1000.000000;0
REV_HG2tex;REV_mercury (Hg+2) transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HISt2rpp;REV_L-histidine reversible transport via proton symport (periplasm);(b0112);Transport, Inner Membrane;0.000000;1000.000000;0
REV_HIStex;REV_L-histidine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HOMtex;REV_L-homoserine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HPPPNt2rpp;REV_ 3-(3-hydroxyphenyl)propionate transport via proton symport, reversible (periplasm);(b0353);Transport, Inner Membrane;0.000000;1000.000000;0
REV_HPPPNtex;REV_ 3-(3-hydroxyphenyl)propionate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HPYRI;REV_hydroxypyruvate isomerase;(b0508);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_HSDy;REV_homoserine dehydrogenase (NADPH);(b3940) or (b0002);Threonine and Lysine Metabolism;0.000000;1000.000000;0
REV_HXAtex;REV_Hexanoate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HYXNtex;REV_Hypoxanthine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_HYXNtpp;REV_Hypoxanthine transport (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
REV_Htex;REV_proton transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_ICDHyr;REV_isocitrate dehydrogenase (NADP);(b1136);Citric Acid Cycle;0.000000;1000.000000;0
REV_ICHORS;REV_isochorismate synthase;(b2265);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_IDOND;REV_L-idonate 5-dehydrogenase;(b4267);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_IDONt2rpp;REV_L-idonate transport via proton symport, reversible (periplasm);(b4265);Transport, Inner Membrane;0.000000;1000.000000;0
REV_IDONtex;REV_L-idonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_ILETA;REV_isoleucine transaminase;(b3770);Valine, Leucine, and Isoleucine Metabolism;0.000000;1000.000000;0
